question_id,class,subject,chapter,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_answer,explanation,learning_objective,ncert_reference
09d434ce-8182-4e24-a6ca-b36b167e587b,7,SST,Our Changing Earth,Our Changing Earth,Medium,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
de8e626a-825a-4b06-bb5f-cb3dbc297172,7,SST,Air,Air,Hard,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
67294530-9997-443f-853e-092e3927fbde,7,English,Tenses,Tenses,Hard,Concept MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
6b0094df-9af8-4098-91cf-303b849e6f90,7,Science,Weather and Climate,Weather and Climate,Easy,Assertion Reason,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
c4ed3b25-0552-424a-b02b-377785f08c49,7,Science,Electric Current and its Effects,Electric Current and its Effects,Medium,Case Study,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
f39450c2-a3da-48af-9d32-e1c9df204591,7,Science,Physical and Chemical Changes,Physical and Chemical Changes,Easy,Numerical,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
5d846c34-8ac7-46d5-8fa0-658335a009f5,7,Science,Heat,Heat,Medium,Concept MCQ,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
a5e77dc6-0271-40bf-a2d8-021710bb8fce,7,English,Grammar,Grammar,Medium,Numerical,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
769ed603-e516-42a8-ba98-5f873130725d,7,SST,New Kings and Kingdoms,New Kings and Kingdoms,Hard,Assertion Reason,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
ccd061ed-0ddf-4448-956d-c2bdcb4c091a,7,English,Grammar,Grammar,Easy,Case Study,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
3af8a8d2-e4c9-4e64-bfa0-8d4205cca159,7,Science,Motion and Time,Motion and Time,Hard,Numerical,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
18d443a1-d48c-4e91-b634-9cf0bb7dbadb,7,SST,On Equality,On Equality,Easy,Case Study,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
dbadcb01-a582-47e5-8e11-c81d9e7cfaca,7,English,Sentence Correction,Sentence Correction,Easy,Assertion Reason,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
b6f2e671-04c6-4dc2-bbc6-53a90138e988,7,English,Parts of Speech,Parts of Speech,Medium,Numerical,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
fc8251bd-bef3-4f6b-9cc4-5987ff6dc009,7,Science,Weather and Climate,Weather and Climate,Medium,Application MCQ,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
56bb7f9f-76c5-4a1f-8747-65de70456659,7,SST,The Mughal Empire,The Mughal Empire,Medium,Assertion Reason,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
d1171e8d-41b0-4365-a46c-2d8ee9b95faf,7,SST,Media and Democracy,Media and Democracy,Hard,Assertion Reason,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
931c5744-44a1-407d-84f1-e63f932f095a,7,SST,On Equality,On Equality,Medium,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
9299bd61-b196-4e7c-a0eb-12d3588420a9,7,English,Fill in the Blanks,Fill in the Blanks,Medium,Concept MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
5f88e34a-23e6-4d97-84ba-990ba93b1f3e,7,SST,Natural Vegetation and Wildlife,Natural Vegetation and Wildlife,Easy,Concept MCQ,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
9197db71-837b-485b-b2ba-786111367e29,7,English,Fill in the Blanks,Fill in the Blanks,Easy,Application MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
9f3d0715-3835-4e50-954e-5860154904b9,7,SST,Natural Vegetation and Wildlife,Natural Vegetation and Wildlife,Easy,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
e86589c2-b06f-45d7-9566-f7a59367d00b,7,SST,Environment,Environment,Hard,Application MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
52faf6c7-7acd-47eb-b932-7921191f50fb,7,Science,Motion and Time,Motion and Time,Hard,Case Study,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
5dbadb7e-e948-4e39-86c5-61fc0d657765,7,SST,Markets Around Us,Markets Around Us,Medium,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
37299caa-6fb9-476a-b804-e8ba8963995a,7,Science,Motion and Time,Motion and Time,Hard,Numerical,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
3578cb5c-79e3-4ef6-a949-2578ab3c3124,7,SST,The Mughal Empire,The Mughal Empire,Easy,Case Study,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
fb3e73b1-a72e-48e7-9503-446299bb41ac,7,English,Comprehension,Comprehension,Easy,Application MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
8643ed90-5ed6-4938-a3e4-dc8e099e6557,7,SST,Tracing Changes Through Thousand Years,Tracing Changes Through Thousand Years,Hard,Assertion Reason,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
78df9dda-1fa9-4d0d-9f29-2d903a87742e,7,SST,Delhi Sultans,Delhi Sultans,Easy,Numerical,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
5373df7a-2453-4080-84c3-70aceed9ea7a,7,English,Tenses,Tenses,Easy,Application MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
9e8c962c-3ddc-405d-860f-a693a56c5356,7,English,Comprehension,Comprehension,Medium,Case Study,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
6e20e741-d240-4866-ac00-be8cc3562174,7,Science,Nutrition in Animals,Nutrition in Animals,Medium,Case Study,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
035f137e-9664-4c39-a812-c5134f264030,7,Science,Physical and Chemical Changes,Physical and Chemical Changes,Easy,Application MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
bef3ff64-1460-4fef-8821-8650b7c0b788,7,English,Synonyms and Antonyms,Synonyms and Antonyms,Medium,Numerical,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
592e8c69-78b2-4b00-a203-6a3fb2e21514,7,SST,Role of Government,Role of Government,Medium,Application MCQ,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
edd1e63b-6ebb-46c6-9c6b-6e093bd7ff7b,7,Science,Reproduction in Plants,Reproduction in Plants,Easy,Concept MCQ,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
be4b1a6a-8c2e-431e-afe8-29299e580ecc,7,SST,On Equality,On Equality,Easy,Case Study,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
aa6cea30-0776-4d13-aedd-fa33ad252281,7,English,Parts of Speech,Parts of Speech,Easy,Case Study,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
f8ee13e5-48e7-4d71-b6ef-36dd4b660896,7,Science,Forests: Our Lifeline,Forests: Our Lifeline,Easy,Application MCQ,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
759ba4a6-59a2-41be-bbeb-5166c21cd1fc,7,Science,Respiration in Organisms,Respiration in Organisms,Medium,Numerical,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
b067431a-8831-4b8f-b370-ea121e04b5b4,7,SST,Natural Vegetation and Wildlife,Natural Vegetation and Wildlife,Medium,Numerical,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
280bdff2-ce57-471a-b631-f04c5189b993,7,Science,Weather and Climate,Weather and Climate,Hard,Application MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
abbd7093-77cd-4edc-919e-40aae4d692b5,7,English,Grammar,Grammar,Medium,Concept MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
4b68f1a7-b3dd-4755-a9ca-6314f2ef8de9,7,SST,State Government,State Government,Medium,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
4674da73-b625-4255-b12c-63cd67f2b72f,7,Science,Acids Bases and Salts,Acids Bases and Salts,Hard,Assertion Reason,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
7915ba7a-3277-49c2-a179-2146bc851db7,7,SST,On Equality,On Equality,Easy,Application MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
43560240-0110-4ceb-9e1b-7d98889e6f16,7,Science,Acids Bases and Salts,Acids Bases and Salts,Hard,Application MCQ,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
1040aaf2-7572-4d84-b051-41146c50a157,7,English,Grammar,Grammar,Hard,Concept MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
f60ca558-5cd8-4292-923e-d4dda09fb0cb,7,Science,Electric Current and its Effects,Electric Current and its Effects,Medium,Numerical,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
61e9f697-2ed3-47e7-84fb-e671b3016fa1,7,English,Synonyms and Antonyms,Synonyms and Antonyms,Hard,Numerical,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
7a20510a-60d9-4650-b111-0dc18db428f8,7,English,Comprehension,Comprehension,Medium,Concept MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
a98d2242-0921-49b8-980e-72da754320d8,7,Science,Physical and Chemical Changes,Physical and Chemical Changes,Medium,Concept MCQ,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
35525843-d3b9-4c05-b991-ba9264f50b7f,7,English,Tenses,Tenses,Hard,Application MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
9b13512d-a726-46aa-9730-e3a566362e52,7,Science,Electric Current and its Effects,Electric Current and its Effects,Hard,Concept MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
94a70faf-3259-435e-8c01-0ab139237724,7,Science,Weather and Climate,Weather and Climate,Hard,Concept MCQ,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
48bd651f-fa14-4598-8306-1c5b76208e70,7,Science,Acids Bases and Salts,Acids Bases and Salts,Easy,Case Study,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
5670ada3-7258-49f4-b086-4e08f24d4987,7,English,Grammar,Grammar,Medium,Assertion Reason,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
77077ce1-e6f6-41ea-acf9-ee2c4f29ecf7,7,English,Grammar,Grammar,Medium,Concept MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
9c35037d-1d3c-4656-aff3-f046c857ce89,7,English,Sentence Correction,Sentence Correction,Easy,Concept MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
3b095871-27af-4aea-9fe1-3f79c20f8cb0,7,Science,Light,Light,Easy,Concept MCQ,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
ee6cdc2e-f70a-47f8-8d35-d464a6dbf118,7,English,Fill in the Blanks,Fill in the Blanks,Hard,Case Study,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
8021dfd4-92a6-4c22-a377-4d601d6d1117,7,English,Tenses,Tenses,Hard,Assertion Reason,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
da53a4e1-b0ee-48bf-b202-d8bc4921b088,7,English,Comprehension,Comprehension,Medium,Application MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
f8673fd6-0ad7-4556-b152-d86d108e4a76,7,SST,Media and Democracy,Media and Democracy,Easy,Case Study,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
29986fc3-35f3-4515-90a2-cbb62d9adbfe,7,SST,Inside Our Earth,Inside Our Earth,Easy,Assertion Reason,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
9bf2baa2-9e0e-4d43-bc53-9be9851498db,7,Science,Nutrition in Plants,Nutrition in Plants,Medium,Assertion Reason,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
b3ccbcc8-f00d-4c39-a1ee-c09285cae1cb,7,SST,New Kings and Kingdoms,New Kings and Kingdoms,Easy,Case Study,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
f073d796-e02b-470a-8ace-ea37d90c5708,7,Science,Physical and Chemical Changes,Physical and Chemical Changes,Easy,Case Study,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
