question_id,class,subject,chapter,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_answer,explanation,ncert_reference
SST_C7_994,7,Social Science,Geographical Diversity of India,Plateaus,Easy,MCQ,The Deccan Plateau is a landform with a:, Sharp peak,  Flat top,  Deep valley,  Snowy surface,b,Characteristic of a plateau or tableland,Exploring Society Ch 1
SST_C7_995,7,Social Science,Exploring Society,Civics,Easy,MCQ,MLA stands for Member of:, Local Authority,  Legislative Assembly,  Legal Association,  Local Army,b,Elected state government representative,Exploring Society Ch 12
ENG_C7_986,7,English,Rani Abbakka,Vocabulary,Medium,MCQ,The word 'dauntless' means:, Fearful,  Fearless,  Angry,  Old,b,Characterizes her bravery in battle,Poorvi Unit 5
ENG_C7_987,7,English,Three Questions,Theme,Medium,MCQ,The hermit says the most important person is:, King,  The person you are with,  The enemy,  The family,b,Lesson on the present relationship,Honeycomb Unit 1
ENG_C7_988,7,English,Try Again,Moral,Easy,MCQ,Perseverance in the face of failure leads to:, Sadness,  Success,  Luck,  Boredom,b,Main message of the motivational poem,Poorvi Unit 1
ENG_C7_991,7,English,My Dear Soldiers,Imagery,Medium,MCQ,Soldiers are compared to 'yogis' because of their:, Magic,  Discipline and endurance,  Clothing,  Religion,b,Endurance in lonely border terrains,Poorvi Unit 5
ENG_C7_992,7,English,Golu Grows a Nose,Fable,Medium,MCQ,Who helped Golu pull his nose from the crocodile?, Python,  Elephant,  Ostrich,  Giraffe,a,Helper in the river struggle,An Alien Hand Unit 3
ENG_C7_993,7,English,A Gift of Chappals,Plot,Easy,MCQ,The children gave chappals to the:, Teacher,  Beggar,  Ravi,  Friend,b,Act of pity for burned feet,Honeycomb Unit 2
ENG_C7_994,7,English,The Day the River Spoke,Character,Medium,MCQ,Jahnavi's confidant was the:, Father,  River,  Teacher,  Brother,b,Shared dreams with the water,Poorvi Unit 1
ENG_C7_995,7,English,Three Days to See,Theme,Hard,MCQ,Helen Keller values which sense most in her text?, Taste,  Sight,  Smell,  Hearing,b,Beauty of vision often ignored,Poorvi Unit 1
MATH_C7_996,7,Mathematics,Finding the Unknown,Equations,Medium,MCQ,If $x + 10 = 25$ find $x$.,15,35,10,5,a,Basic algebraic subtraction,Ganita Prakash Ch 15
MATH_C7_997,7,Mathematics,Connecting the Dots,Arithmetic Mean,Medium,MCQ,Average of first five natural numbers is:,2,3,4,5,b,Sum 15 / 5 = 3,Ganita Prakash Ch 13
MATH_C7_998,7,Mathematics,Rational Numbers,Standard Form,Medium,MCQ,Standard form of 10/25 is:, 2/5,  1/2,  4/10,  5/10,a,Divided by HCF 5,NCERT Ch 8
MATH_C7_999,7,Mathematics,Working with Fractions,Reciprocals,Medium,MCQ,Reciprocal of 2/3 is:, 3/2,  2/3,  1/3,  1/2,a,Invert numerator and denominator,Ganita Prakash Ch 8
MATH_C7_1000,7,Mathematics,Geometric Twins,Polygons,Easy,MCQ,Triangle with all sides equal is:, Isosceles,  Equilateral,  Scalene,  Right,b,Regular triangle definition,Ganita Prakash II Ch 1
SCI_C7_996,7,Science,Changes Around Us,Chemical,Easy,MCQ,Burning wood is which change?, Physical,  Chemical,  Temporary,  Reversible,b,New substances like ash formed,Curiosity Ch 5
SCI_C7_997,7,Science,Exploring Substances,Indicators,Medium,MCQ,China rose turns basic solutions to:, Pink,  Green,  Blue,  Yellow,b,Indicator color change rule,Curiosity Ch 2
SCI_C7_998,7,Science,Heat Transfer in Nature,Physics,Easy,MCQ,Heat transfer in solids is:, Conduction,  Convection,  Radiation,  Evaporation,a,Direct contact energy flow,Curiosity Ch 7
SCI_C7_999,7,Science,Wastewater Story,Treatment,Easy,MCQ,WWTP stands for:, Water Works Tool Part,  Wastewater Treatment Plant,  World Water Task Plan,  Waste Water Tool Part,b,Standard sanitation term,Curiosity Ch 13
SCI_C7_1000,7,Science,Life Processes in Plants,Botany,Medium,MCQ,Gas released by plants during photosynthesis:, Carbon dioxide,  Oxygen,  Nitrogen,  Hydrogen,b,Byproduct of food synthesis,Curiosity Ch 10
SST_C7_996,7,Social Science,From Barter to Money,Economics,Easy,MCQ,Barter system means exchanging:, Money,  Goods for goods,  Gold,  Paper,b,Primary mode of ancient trade,Exploring Society Ch 11
SST_C7_997,7,Social Science,Understanding Markets,Economics,Easy,MCQ,Retailers buy bulk from which market?, Consumer,  Wholesale,  Weekly,  Rural,b,Bulk sale intermediary role,Exploring Society Ch 12
SST_C7_998,7,Social Science,The Rise of Empires,History,Medium,MCQ,Chanakya was the advisor to:, Ashoka,  Chandragupta Maurya,  Akbar,  Shivaji,b,Key Mauryan strategist,Exploring Society Ch 5
SST_C7_999,7,Social Science,Constitution of India,Governance,Medium,MCQ,Architect of the Indian Constitution was:, Nehru,  B.R. Ambedkar,  Gandhi,  Prasad,b,Finalized the draft text,Exploring Society Ch 10
SST_C7_1000,7,Social Science,Understanding Weather,Atmosphere,Easy,MCQ,Force holding air to Earth is:, Magnetic,  Gravity,  Centrifugal,  Friction,b,Earth's pull on the atmosphere,Exploring Society Ch 2
ENG_C7_996,7,English,Rani Abbakka,History,Medium,MCQ,Abbakka was queen of coastal kingdom:, Goa,  Ullal,  Mangalore,  Kochi,b,Famous warrior queen of Ullal,Poorvi Unit 5
ENG_C7_997,7,English,Try Again,Poetry,Easy,MCQ,Perseverance after failure leads to:, Luck,  Success,  Money,  Fear,b,Core moral lesson,Poorvi Unit 1
ENG_C7_998,7,English,Three Questions,Theme,Medium,MCQ, hermits says most important person is:, King,  Person you are with,  Wise man,  Soldier,b,Ethics of present relationship,Honeycomb Unit 1
ENG_C7_999,7,English,The Tiny Teacher,Behavior,Easy,MCQ,Ants signaling by touching:, Legs,  Feelers,  Eyes,  Wings,b,Means of communication,An Alien Hand Unit 1
ENG_C7_1000,7,English,An Alien Hand,Setting,Medium,MCQ,Tilloo lived underground on planet:, Earth,  Mars,  Venus,  Moon,b,Martian colony sci-fi setting,An Alien Hand Unit 10
MATH_C7_1001,7,Mathematics,Comparing Quantities,Profit Loss,Hard,MCQ,A book bought for ₹450 and sold for ₹500. Profit is:,₹50 ,₹450 ,₹500 ,  ₹50 profit percentage,a,Calculation: $SP - CP = 500 - 450 = 50$,NCERT Ch 7
MATH_C7_1002,7,Mathematics,Rational Numbers,Operations,Hard,MCQ,What rational number lies exactly between 2/5 and 3/5?, 1/2,  5/10,  Both a and b,  4/5,c,The midpoint is 1/2 which is also 5/10,NCERT Ch 8
MATH_C7_1003,7,Mathematics,Perimeter and Area,Rectangle,Medium,MCQ,Perimeter of rectangle with length 20 cm and breadth 10 cm:, 30 cm,  60 cm,  200 sq cm,  10 cm,b,Calculation: $2 \times (20 + 10) = 60$,NCERT Ch 9
MATH_C7_1004,7,Mathematics,Algebraic Expressions,Binomials,Easy,MCQ,Which of the following is a binomial?, $3x$,  $x + y$,  $3x^2$,7,b,A binomial contains exactly two unlike terms,NCERT Ch 10
MATH_C7_1005,7,Mathematics,Exponents and Powers,Laws,Medium,MCQ,Value of $2^5$ is:,10,32,25,16,b,Calculation: $2 \times 2 \times 2 \times 2 \times 2 = 32$,NCERT Ch 11
SCI_C7_1001,7,Science,Respiration in Organisms,Anaerobic,Medium,MCQ,During heavy exercise; cramps occur due to accumulation of:, Alcohol,  Lactic acid,  Carbon dioxide,  Water,b,Produced by anaerobic respiration in muscles,NCERT Ch 6
SCI_C7_1002,7,Science,Transportation in Plants,Xylem,Easy,MCQ,Tissue that conducts water from roots to leaves is:, Phloem,  Xylem,  Stomata,  Bark,b,Xylem vessels carry water and minerals,NCERT Ch 7
SCI_C7_1003,7,Science,Transportation in Animals,Heart,Medium,MCQ,Which chamber of the heart receives oxygen-rich blood from the lungs?, Right atrium,  Left atrium,  Right ventricle,  Left ventricle,b,Oxygenated blood enters the left side of the heart,NCERT Ch 7
SCI_C7_1004,7,Science,Reproduction in Plants,Pollination,Easy,MCQ,Transfer of pollen from anther to stigma is called:, Fertilization,  Pollination,  Germination,  Seed formation,b,First step in sexual reproduction of plants,NCERT Ch 8
SCI_C7_1005,7,Science,Light,Optics,Medium,MCQ,Type of mirror used in car side-view is:, Concave,  Convex,  Plane,  Parabolic,b,Convex mirrors provide a wide field of view,NCERT Ch 11
SST_C7_1001,7,Social Science,Inside Our Earth,Structure,Medium,MCQ,Innermost layer of Earth is:, Crust,  Mantle,  Core,  Sial,c,Highest density and temperature layer,NCERT Ch 2
SST_C7_1002,7,Social Science,Environment,Ecology,Easy,MCQ,Natural ecosystem not including:, Forest,  Lake,  Aquarium,  Desert,c,Aquariums are man-made environments,NCERT Ch 1
SST_C7_1003,7,Social Science,Air,Atmosphere,Medium,MCQ,Atmosphere is held to Earth by:, Magnetism,  Gravity,  Rotation,  Pressure,b,Earth's pull prevents air from escaping,NCERT Ch 4
SST_C7_1004,7,Social Science,On Equality,Civics,Hard,MCQ,The 1955 bus incident leading to US Civil Rights involved:, Rosa Parks,  Martin Luther King,  Abraham Lincoln,  Nelson Mandela,a,Her refusal sparked a major movement for equality,NCERT Ch 1
SST_C7_1005,7,Social Science,How the State Government Works,Governance,Medium,MCQ,Governor is appointed by the:, Prime Minister,  President,  Chief Minister,  People,b,Represents the central authority in a state,NCERT Ch 3
ENG_C7_1001,7,English,Gopal and the Hilsa Fish,Theme,Medium,MCQ,The story shows that a clever person can:, Win wars,  Solve any problem using wit,  Catch many fish,  Become a king,b,Gopal's intelligence is the focus of the folk tale,NCERT Ch 3
ENG_C7_1002,7,English,The Shed,Imagery,Easy,MCQ,The shed's door hinges are described as:, Rusty and creaky,  Shiny and new,  Made of gold,  Not there,a,Vivid description of neglect in the poem,NCERT Poem 3
ENG_C7_1003,7,English,The Tiny Teacher,Roles,Medium,MCQ,Main work of worker ants is:, Lays eggs,  Search for food,  Defend hill,  Clean grubs only,b,Search for food is their primary task,An Alien Hand Unit 1
ENG_C7_1004,7,English,Golu Grows a Nose,Fable,Medium,MCQ,Golu asked Uncle Baboon about:, Food,  Why melons taste as they do,  Flying,  Red eyes,b,His curiosity covered many different animals,An Alien Hand Unit 3
ENG_C7_1005,7,English,An Alien Hand,Plot,Hard,MCQ,Number One and Two are members of which Bureau?, Central Bureau,  Space Agency,  Food Dept,  Education Board,a,Responsible for defending the Martian colony,An Alien Hand Unit 10
MATH_C7_1006,7,Mathematics,Rational Numbers,Operations,Medium,MCQ,Find value of 1 divided by 1/2., 1/2,2,1,0,b,Dividing by 1/2 is multiplying by 2,NCERT Ch 8
MATH_C7_1007,7,Mathematics,Perimeter and Area,Circle,Easy,MCQ,Circumference formula:, $2\pi r$,  $\pi r^2$,  $2r$,  $\pi d^2$,a,Standard formula for circle boundary,NCERT Ch 9
MATH_C7_1008,7,Mathematics,Algebraic Expressions,Coefficients,Easy,MCQ,Numerical coefficient of $x$ in $7x$ is:, $x$,7,1,0,b,The number factor multiplying the variable,NCERT Ch 10
MATH_C7_1009,7,Mathematics,Exponents and Powers,Laws,Hard,MCQ,Value of $(2^0 + 3^0) \times 4^0$:,0,1,2,6,c,Any non-zero power 0 is 1. $(1+1) \times 1 = 2$,NCERT Ch 11
MATH_C7_1010,7,Mathematics,Symmetry,Rotational,Medium,MCQ,Order of rotational symmetry of an Equilateral Triangle:,1,2,3,6,c,Three rotations of 120 degrees look the same,NCERT Ch 12
SCI_C7_1006,7,Science,Respiration,Biology,Easy,MCQ,Fish breathe through:, Lungs,  Gills,  Skin,  Spiracles,b,Specialized organs for underwater gas exchange,NCERT Ch 6
SCI_C7_1007,7,Science,Transportation,Biology,Easy,MCQ,Pulse rate is measured from the:, Heart,  Artery,  Vein,  Nerve,b,Rhythmic flow of blood detected in arteries,NCERT Ch 7
SCI_C7_1008,7,Science,Transportation,Physics,Medium,MCQ,Relationship: Speed = Distance / _____?, Time,  Acceleration,  Velocity,  Gravity,a,Time is the denominator in the speed formula,Curiosity Ch 8
SCI_C7_1009,7,Science,Reproduction,Botany,Medium,MCQ,Yeast reproduces by:, Spores,  Budding,  Fragmentation,  Seeds,b,Asexual reproduction by small outgrowths,NCERT Ch 8
SCI_C7_1010,7,Science,Electricity,Conductivity,Easy,MCQ,Human body is a _____ of electricity., Conductor,  Insulator,  Semi-conductor,  Non-metal,a,Electricity passes through biological fluids easily,Curiosity Ch 3
SST_C7_1006,7,Social Science,Tracing Changes,Identity,Medium,MCQ,In medieval India; a stranger was a:, Neighbor,  Foreigner,  Friend,  Relative,b,Alien to the local society circle,Our Pasts II Ch 1
SST_C7_1007,7,Social Science,Kings and Kingdoms,Administration,Medium,MCQ,Rulers gave land grants on which metal plates?, Gold,  Silver,  Copper,  Bronze,c,Inscriptions on copper plates recorded land gifts,Our Pasts II Ch 2
SST_C7_1008,7,Social Science,Delhi Sultans,History,Hard,MCQ,Only woman ruler of Delhi Sultanate:, Raziyya,  Nur Jahan,  Chand Bibi,  Rani Abbakka,a,Daughter of Iltutmish who ruled in the 13th century,Our Pasts II Ch 3
SST_C7_1009,7,Social Science,Inside Our Earth,Rocks,Easy,MCQ,Sedimentary rock example:, Granite,  Sandstone,  Basalt,  Marble,b,Formed by accumulation of particles,NCERT Ch 2
SST_C7_1010,7,Social Science,Air,Meteorology,Easy,MCQ,Instrument measuring temperature:, Barometer,  Thermometer,  Rain gauge,  Wind vane,b,Standard tool for degrees of hot/cold,NCERT Ch 4
ENG_C7_1006,7,English,Gopal and Hilsa Fish,Wit,Medium,MCQ,Gopal dressed as a _____ to distract people., Rich man,  Madman,  Fisherman,  Soldier,b,He smeared ash and wore rags to look crazy,NCERT Ch 3
ENG_C7_1007,7,English,The Shed,Theme,Medium,MCQ,The poet plans to visit the shed:, Never,  Soon one day,  Tomorrow,  Next year,b,Curiosity overcoming fear eventually,NCERT Poem 3
ENG_C7_1008,7,English,The Tiny Teacher,Nature,Easy,MCQ,Ants live in comfortable homes called:, Nests,  Burrows,  Anthills,  Hives,c,Specific term for ant colonies,An Alien Hand Unit 1
ENG_C7_1009,7,English,Golu Grows a Nose,Ethics,Medium,MCQ,Golu realized that his long nose was:, Ugly,  Heavy,  Very useful,  A mistake,c,He could swat flies and eat grass easily,An Alien Hand Unit 3
ENG_C7_1010,7,English,An Alien Hand,Sci-Fi,Medium,MCQ, Martian surface temperature was:, Very hot,  Extremely cold,  Same as Earth,  Pleasant,b,Hostile low temperatures made life impossible,An Alien Hand Unit 10
MATH_C7_1011,7,Mathematics,Rational Numbers,Operations,Medium,MCQ,Product of 2/3 and 3/4 is:, 1/2,  5/7,  6/7,1,a,Calculation: $6/12 = 1/2$,NCERT Ch 8
MATH_C7_1012,7,Mathematics,Perimeter and Area,Circle,Hard,MCQ,Circumference of circle with radius 14 cm (use 22/7):,44,88,154,616,b,Calculation: $2 \times 22/7 \times 14 = 88$,NCERT Ch 9
MATH_C7_1013,7,Mathematics,Algebraic Expressions,Simplification,Medium,MCQ,Combine like terms: $x - y - (x - y)$, $2x - 2y$,0,  $2x$,  $-2y$,b,Subtraction of the same expression results in zero,NCERT Ch 10
MATH_C7_1014,7,Mathematics,Exponents and Powers,Laws,Easy,MCQ,Which is greater: $2^3$ or $3^2$?, $2^3$,  $3^2$,  Equal,  None,b,$3^2 = 9$ and $2^3 = 8$,NCERT Ch 11
MATH_C7_1015,7,Mathematics,Symmetry,Geometric,Easy,MCQ,Lines of symmetry in a Circle:,1,2,4,  Infinite,d,Any diameter is a line of symmetry,NCERT Ch 12
SCI_C7_1011,7,Science,Respiration,Biology,Medium,MCQ,Earthworms breathe through their:, Lungs,  Skin,  Gills,  Trachea,b,Moist skin allows for diffusion of gases,NCERT Ch 6
SCI_C7_1012,7,Science,Transportation,Anatomy,Easy,MCQ,Blood cells that fight germs:, RBC,  WBC,  Platelets,  Plasma,b,White blood cells are part of the immune system,NCERT Ch 7
SCI_C7_1013,7,Science,Electricity,Circuit,Medium,MCQ,Safety fuse works on _____ effect of current., Magnetic,  Heating,  Chemical,  Lighting,b,Fuse melts when wire gets too hot from high current,Curiosity Ch 3
SCI_C7_1014,7,Science,Reproduction,Botany,Easy,MCQ,Ovary in a flower matures into:, Seed,  Fruit,  Petal,  Stamen,b,Biological development after fertilization,NCERT Ch 8
SCI_C7_1015,7,Science,Light,Optics,Medium,MCQ,Rainbow is formed by _____ of sunlight., Reflection,  Dispersion,  Absorption,  Shadow,b,Splitting of light into colors by water drops,Curiosity Ch 11
SST_C7_1011,7,Social Science,Kings and Kingdoms,Dynasties,Medium,MCQ,Rashtrakutas were initially subordinates to:, Cholas,  Chalukyas,  Palas,  Mughals,b,Dantidurga overthrew his Chalukya overlord,Our Pasts II Ch 2
SST_C7_1012,7,Social Science,Delhi Sultans,Administration,Medium,MCQ,Muqtis were responsible for maintaining:, Markets,  Law and Order and Military,  Temples,  Schools,b,Administrative role in assigned land iqtas,Our Pasts II Ch 3
SST_C7_1013,7,Social Science,Environment,Hydrology,Easy,MCQ,Water body not including:, River,  Ocean,  Mountain,  Lake,c,Mountains are part of the lithosphere,NCERT Ch 1
